zipcode,area,city
14290,Kampung Paya Semambu Relau,Bandar Bahru
14290,Kampung Relau Bandar Baru,Bandar Bahru
14290,Kampung Sungai Rambai,Bandar Bahru
14290,Kampung Tengah Pekan Relau,Bandar Bahru
14290,Kampung Ulu Relau,Bandar Bahru
14290,Kerian Kedah Estate,Bandar Bahru
14290,Lintang Relau Indah 1 - 3,Bandar Bahru
14290,Relau (Kedah),Bandar Bahru
14290,Taman Relau Indah,Bandar Bahru
14300,Ampang Jajar,Nibong Tebal
14300,Ayer Lintas,Nibong Tebal
14300,Bagan Buaya,Nibong Tebal
14300,Bukit Panchur,Nibong Tebal
14300,Byram Estate,Nibong Tebal
14300,Changkat Baroh,Nibong Tebal
14300,Changkat,Nibong Tebal
14300,Dato Keramat,Nibong Tebal
14300,Gerbang Pekaka,Nibong Tebal
14300,Halaman Pekaka,Nibong Tebal
14300,Jalan Air Lintas,Nibong Tebal
14300,Jalan Atas,Nibong Tebal
14300,Jalan Bagan Buaya,Nibong Tebal
14300,Jalan Bangau (1 - 2),Nibong Tebal
14300,Jalan Bayan Kecil,Nibong Tebal
14300,Jalan Bayan,Nibong Tebal
14300,Jalan Belatuk,Nibong Tebal
14300,Jalan Besar Nibong Tebal,Nibong Tebal
14300,Jalan Besar Sungai Kecil,Nibong Tebal
14300,Jalan Besar,Nibong Tebal
14300,Jalan Beseri 1,Nibong Tebal
14300,Jalan Bukit Changkat,Nibong Tebal
14300,Jalan Bukit Pancur,Nibong Tebal
14300,Jalan Buntar Indah,Nibong Tebal
14300,Jalan Byram,Nibong Tebal
14300,Jalan Cenderawasih (2 - 20),Nibong Tebal
14300,Jalan Cenderawasih Indah 2,Nibong Tebal
14300,Jalan Changkat (1 - 2),Nibong Tebal
14300,Jalan Che Ahmad,Nibong Tebal
14300,Jalan Datok Keramat,Nibong Tebal
14300,Jalan Fajar Indah,Nibong Tebal
14300,Jalan Fajar,Nibong Tebal
14300,Jalan Gharry Kuchi,Nibong Tebal
14300,Jalan Harapan (1 - 7),Nibong Tebal
14300,Jalan Ilmu 3,Nibong Tebal
14300,Jalan Ilmu,Nibong Tebal
14300,Jalan Industri,Nibong Tebal
14300,Jalan Jaya (1 - 2),Nibong Tebal
14300,Jalan Kampung Arjunan,Nibong Tebal
14300,Jalan Kampung Telok,Nibong Tebal
14300,Jalan Kedidi,Nibong Tebal
14300,Jalan Kelicap,Nibong Tebal
14300,Jalan Keramat Jaya,Nibong Tebal
14300,Jalan Keruing,Nibong Tebal
14300,Jalan Kilang,Nibong Tebal
14300,Jalan Klinik,Nibong Tebal
14300,Jalan Lengkok Bayan,Nibong Tebal
14300,Jalan Merbah 2,Nibong Tebal
14300,Jalan Merbah,Nibong Tebal
14300,Jalan Merbuk,Nibong Tebal
14300,Jalan Merpati Indah 1,Nibong Tebal
14300,Jalan Merpati,Nibong Tebal
14300,Jalan Nibung Tebal Indah,Nibong Tebal
14300,Jalan Nuri,Nibong Tebal
14300,Jalan Ooi Kar Seng,Nibong Tebal
14300,Jalan Panchor Indah,Nibong Tebal
14300,Jalan Pasar Lama,Nibong Tebal
14300,Jalan Pekaka,Nibong Tebal
14300,Jalan Penghulu Hamid,Nibong Tebal
14300,Jalan Permai,Nibong Tebal
14300,Jalan Permatang Tok Mahat,Nibong Tebal
14300,Jalan Pipit,Nibong Tebal
14300,Jalan Punai,Nibong Tebal
14300,Jalan Rajawali,Nibong Tebal
14300,Jalan Sekolah Sungai Kechil,Nibong Tebal
14300,Jalan Sempadan,Nibong Tebal
14300,Jalan Serandau,Nibong Tebal
14300,Jalan Seri Acheh 1,Nibong Tebal
14300,Jalan Seri Acheh,Nibong Tebal
14300,Jalan Seri Bistari,Nibong Tebal
14300,Jalan Seri Emas 1,Nibong Tebal
14300,Jalan Seri Emas,Nibong Tebal
14300,Jalan Seri Pancor,Nibong Tebal
14300,Jalan Serindit,Nibong Tebal
14300,Jalan Sinar 1,Nibong Tebal
14300,Jalan Sintar Indah,Nibong Tebal
14300,Jalan Sintar,Nibong Tebal
14300,Jalan Sungai Daun,Nibong Tebal
14300,Jalan Telok Ipil,Nibong Tebal
14300,Jalan Tempua,Nibong Tebal
14300,Jalan Terkukur 1,Nibong Tebal
14300,Jalan Terkukur Indah,Nibong Tebal
14300,Jalan Tiong,Nibong Tebal
14300,Jalan Transkrian,Nibong Tebal
14300,Jalan Verappen,Nibong Tebal
14300,Jalan Victoria,Nibong Tebal
14300,Kalidonia Estate,Nibong Tebal
14300,Kalodinia Estate,Nibong Tebal
14300,Kampung Balai Lama,Nibong Tebal
14300,Kampung Baru Sungai Buaya,Nibong Tebal
14300,Kampung Baru,Nibong Tebal
14300,Kampung Belakang Pekan,Nibong Tebal
14300,Kampung Besar,Nibong Tebal
14300,Kampung Bukit Changkat,Nibong Tebal
14300,Kampung Changkat,Nibong Tebal
14300,Kampung Che Isa,Nibong Tebal
14300,Kampung Che Minah,Nibong Tebal
14300,Kampung Cina,Nibong Tebal
14300,Kampung Haji Omar,Nibong Tebal
14300,Kampung Haji Saad,Nibong Tebal
14300,Kampung Hamid,Nibong Tebal
14300,Kampung Kebun Baru Byram,Nibong Tebal
14300,Kampung Kepala Batas,Nibong Tebal
14300,Kampung Kilat,Nibong Tebal
14300,Kampung Masjid,Nibong Tebal
14300,Kampung Nanas,Nibong Tebal
14300,Kampung Padang,Nibong Tebal
14300,Kampung Penghulu Hamid,Nibong Tebal
14300,Kampung Penghulu,Nibong Tebal
14300,Kampung Pinang,Nibong Tebal
14300,Kampung Rantau Panjang,Nibong Tebal
14300,Kampung Sanglang,Nibong Tebal
14300,Kampung Selesa,Nibong Tebal
14300,Kampung Sungai Air Itam,Nibong Tebal
14300,"Kampung Tanah Baru (1, 2, 3)",Nibong Tebal
14300,Kampung Telok,Nibong Tebal
14300,Kampung Tong Hai,Nibong Tebal
14300,Kampung Transkrian,Nibong Tebal
14300,Kampung Victoria,Nibong Tebal
14300,Kebun Baru Byram,Nibong Tebal
14300,Krians Estate,Nibong Tebal
14300,Ladang Byram,Nibong Tebal
14300,Ladang Changkat,Nibong Tebal
14300,Ladang Trans Krian,Nibong Tebal
14300,Ladang Victoria,Nibong Tebal
14300,Lebuh Belatok,Nibong Tebal
14300,Lebuh Kedidi,Nibong Tebal
14300,Lebuh Merbuk,Nibong Tebal
14300,Lebuh Merpati 3,Nibong Tebal
14300,Lebuh Murai,Nibong Tebal
14300,Lebuh Pekaka,Nibong Tebal
14300,Lebuh Terkukur,Nibong Tebal
14300,Lengkok Ilmu (1 - 10),Nibong Tebal
14300,Lengkok Pekaka,Nibong Tebal
14300,Lintang Ilmu (3 - 20),Nibong Tebal
14300,Lintang Keruing 1,Nibong Tebal
14300,Lintang Merbuk,Nibong Tebal
14300,Lintang Merpati,Nibong Tebal
14300,Lintang Murai,Nibong Tebal
14300,Lintang Permai,Nibong Tebal
14300,Lintang Tempua,Nibong Tebal
14300,"Lintang Tiong (1, 3)",Nibong Tebal
14300,Lintang Undan,Nibong Tebal
14300,Lorong Bayan,Nibong Tebal
14300,Lorong Belatuk (1 - 11),Nibong Tebal
14300,Lorong Bistari 1 - 11,Nibong Tebal
14300,Lorong Boon Aun,Nibong Tebal
14300,Lorong Bukit Panchur (2 - 15),Nibong Tebal
14300,Lorong Buntar Indah (1 - 9),Nibong Tebal
14300,Lorong Camar (1 - 6),Nibong Tebal
14300,Lorong Fajar (1 - 3),Nibong Tebal
14300,Lorong Fajar Indah,Nibong Tebal
14300,Lorong Helang Permai (1 - 10),Nibong Tebal
14300,Lorong Ilmu (1 & 18),Nibong Tebal
14300,Lorong Ilmu,Nibong Tebal
14300,Lorong Kedidi,Nibong Tebal
14300,Lorong Keruing (1 - 2),Nibong Tebal
14300,Lorong Merbah (1 - 2),Nibong Tebal
14300,Lorong Merbah Indah (1 - 3),Nibong Tebal
14300,Lorong Merbuk,Nibong Tebal
14300,Lorong Merpati Indah (1 - 9),Nibong Tebal
14300,Lorong Merpati,Nibong Tebal
14300,Lorong Murai (1 - 9),Nibong Tebal
14300,Lorong Nuri (1 - 4),Nibong Tebal
14300,Lorong Nuri 1/1,Nibong Tebal
14300,Lorong Panchor Indah (1 - 25),Nibong Tebal
14300,Lorong Panchor Mutiara (1 - 14),Nibong Tebal
14300,Lorong Pancur Permai 1,Nibong Tebal
14300,Lorong Pekaka (1 - 5),Nibong Tebal
14300,Lorong Permai (1 - 2),Nibong Tebal
14300,Lorong Rajawali,Nibong Tebal
14300,Lorong Seong,Nibong Tebal
14300,Lorong Seri Acheh (1 - 11),Nibong Tebal
14300,Lorong Seri Bistari (1 - 12),Nibong Tebal
14300,Lorong Seri Emas (1 - 18),Nibong Tebal
14300,Lorong Seri Pancur,Nibong Tebal
14300,Lorong Serindit,Nibong Tebal
14300,Lorong Sinar (7 - 14),Nibong Tebal
14300,Lorong Sintar Indah (1 - 15),Nibong Tebal
14300,Lorong Sungai Daun (2 - 4),Nibong Tebal
14300,"Lorong Sungai Kecil (3, 4, 6)",Nibong Tebal
14300,"Lorong Tempua (1, 2, 1/1)",Nibong Tebal
14300,Lorong Terkukur (1 - 6),Nibong Tebal
14300,Lorong Terkukur Indah (2 - 12),Nibong Tebal
14300,Lorong Tiong,Nibong Tebal
14300,Lorong Undan,Nibong Tebal
14300,Lorong Victoria,Nibong Tebal
14300,Medan Ilmu,Nibong Tebal
14300,Medan Murai,Nibong Tebal
14300,Medan Pekaka,Nibong Tebal
14300,Medan Terkukur,Nibong Tebal
14300,Nibong Tebal,Nibong Tebal
14300,Pangsapuri Desa Siswa Utama,Nibong Tebal
14300,Pekeliling Belatok,Nibong Tebal
14300,Pekeliling Kenari,Nibong Tebal
14300,Permatang Keling,Nibong Tebal
14300,Permatang Tok Mahat,Nibong Tebal
14300,Persiaran Ilmu,Nibong Tebal
14300,Persiaran Kedidi,Nibong Tebal
14300,Persiaran Merbuk,Nibong Tebal
14300,Persiaran Pekaka,Nibong Tebal
14300,Persiaran Pipit (1 - 11),Nibong Tebal
14300,Pintu Sepuluh,Nibong Tebal
14300,Seri Ampangan,Nibong Tebal
14300,Simpang Sembilan,Nibong Tebal
14300,Solok Ilmu (1 - 6),Nibong Tebal
14300,Solok Keruing,Nibong Tebal
14300,Solok Merbuk,Nibong Tebal
14300,Solok Merpati,Nibong Tebal
14300,Solok Murai,Nibong Tebal
14300,Solok Pekaka,Nibong Tebal
14300,Solok Seri Emas,Nibong Tebal
14300,Solok Terkukur (1 - 2),Nibong Tebal
14300,Solok Undan,Nibong Tebal
14300,Sri Ampangan,Nibong Tebal
14300,Sungai Buaya,Nibong Tebal
14300,Sungai Kecil Estate,Nibong Tebal
14300,Sungai Kecil Hilir,Nibong Tebal
14300,Sungai Kecil Village,Nibong Tebal
14300,Taman Bahagia,Nibong Tebal
14300,Taman Belatuk,Nibong Tebal
14300,Taman Berjaya,Nibong Tebal
14300,Taman Bersatu Baru,Nibong Tebal
14300,Taman Bersatu,Nibong Tebal
14300,Taman Berseri,Nibong Tebal
14300,Taman Bistari,Nibong Tebal
14300,Taman Bukit Panchor Indah,Nibong Tebal
14300,Taman Bukit Panchor,Nibong Tebal
14300,Taman Bukit,Nibong Tebal
14300,Taman Buntar Indah,Nibong Tebal
14300,Taman Camar,Nibong Tebal
14300,Taman Cenderawasih Indah,Nibong Tebal
14300,Taman Cenderawasih,Nibong Tebal
14300,Taman Cowin,Nibong Tebal
14300,Taman Fajar,Nibong Tebal
14300,Taman Ferda,Nibong Tebal
14300,Taman Golden Jade,Nibong Tebal
14300,Taman Harapan Lama,Nibong Tebal
14300,Taman Harapan,Nibong Tebal
14300,Taman Helang Jaya,Nibong Tebal
14300,Taman Helang Permai,Nibong Tebal
14300,Taman Ilmu,Nibong Tebal
14300,Taman Industri Bukit Panchor,Nibong Tebal
14300,Taman Industri Nibong Tebal,Nibong Tebal
14300,Taman Kedidi,Nibong Tebal
14300,Taman Keramat Jaya,Nibong Tebal
14300,Taman Kheng Hong,Nibong Tebal
14300,Taman Khong Hong,Nibong Tebal
14300,Taman Kit Seong,Nibong Tebal
14300,Taman Merbah Indah,Nibong Tebal
14300,Taman Merbah,Nibong Tebal
14300,Taman Merbok,Nibong Tebal
14300,Taman Merpati Indah,Nibong Tebal
14300,Taman Minamah,Nibong Tebal
14300,Taman Mutiara,Nibong Tebal
14300,Taman Nibong Tebal Indah,Nibong Tebal
14300,Taman Nibong Tebal Jaya,Nibong Tebal
14300,Taman Nibong Tebal,Nibong Tebal
14300,Taman Nuri,Nibong Tebal
14300,Taman Panchor Indah,Nibong Tebal
14300,Taman Pancur Mutiara,Nibong Tebal
14300,Taman Pancur Permai,Nibong Tebal
14300,Taman Pancur Utama,Nibong Tebal
14300,Taman Pekaka,Nibong Tebal
14300,Taman Peng Wah,Nibong Tebal
14300,Taman Penting,Nibong Tebal
14300,Taman Perindustrian 3,Nibong Tebal
14300,Taman Perindustrian Nibong Tebal,Nibong Tebal
14300,Taman Permai,Nibong Tebal
14300,Taman Rantau Damai,Nibong Tebal
14300,Taman Selesa,Nibong Tebal
14300,Taman Sempadan,Nibong Tebal
14300,Taman Sentosa,Nibong Tebal
14300,Taman Serandau,Nibong Tebal
14300,Taman Seri Bayu,Nibong Tebal
14300,Taman Seri Intan,Nibong Tebal
14300,Taman Seri Maju,Nibong Tebal
14300,Taman Seri Pancur,Nibong Tebal
14300,Taman Seri Permai,Nibong Tebal
14300,Taman Sinar,Nibong Tebal
14300,Taman Sintar Indah,Nibong Tebal
14300,Taman Sintar,Nibong Tebal
14300,Taman Sri Acheh,Nibong Tebal
14300,Taman Sri Emas,Nibong Tebal
14300,Taman Sri Nibong,Nibong Tebal
14300,Taman Suria,Nibong Tebal
14300,Taman Tempua,Nibong Tebal
14300,Taman Terkukur Indah,Nibong Tebal
14300,Taman Trans Kerian,Nibong Tebal
14300,Taman Weng Tee,Nibong Tebal
14300,Tingkat Kedidi (1 - 4),Nibong Tebal
14300,Tingkat Kedidi,Nibong Tebal
14300,Tingkat Merbuk,Nibong Tebal
14300,Tingkat Merpati (1 - 7),Nibong Tebal
14300,"Tingkat Murai (2, 4, 6, 8)",Nibong Tebal
14300,Tingkat Tempua,Nibong Tebal
14300,Tingkat Tiong (1 - 3),Nibong Tebal
14300,Tingkat Undan (1 - 2),Nibong Tebal
14300,Titi Timbul,Nibong Tebal
14310,Ban Sungai Acheh,Nibong Tebal
14310,Batas Ban Sungai Udang,Nibong Tebal
14310,Batas Pinang Bawah,Nibong Tebal
14310,Batas Pinang Jalan Sempadan,Nibong Tebal
14310,Batas Pinang,Nibong Tebal
14310,Jalan Sungai Udang,Nibong Tebal
14310,Kampung Sungai Udang,Nibong Tebal
14310,Kampung Tanah Kebun,Nibong Tebal
14310,Lorong Sungai Acheh (1 - 8),Nibong Tebal
14310,Simpang Sembilan,Nibong Tebal
14310,Simpang Tiga Tok Mandin,Nibong Tebal
14310,Simpang Tiga,Nibong Tebal
14310,Sungai Acheh,Nibong Tebal
14310,Sungai Setar Besar,Nibong Tebal
14310,Sungai Star Baru,Nibong Tebal
14310,Sungai Star Besar,Nibong Tebal
14310,Sungai Star Kecil,Nibong Tebal
14310,Sungai Tok Tuntong,Nibong Tebal
14310,Sungai Udang,Nibong Tebal
14310,Taman Sungai Acheh,Nibong Tebal
14310,Tanjung Berembang,Nibong Tebal
14310,Teluk Ipil,Nibong Tebal
14320,Ban Sungai Bakau,Nibong Tebal
14320,Ban Sungai Chenaam,Nibong Tebal
14320,Batas Ban Jalan Baru,Nibong Tebal
14320,Batas Pinang Jalan Sempadan,Nibong Tebal
14320,Jalan Baru Sungai Acheh,Nibong Tebal
14320,Jalan Bawah,Nibong Tebal
14320,Jalan Chenaam,Nibong Tebal
14320,Jalan Permatang Keling,Nibong Tebal
14320,Jalan Sempadan Batu 3/12 & Batu 4,Nibong Tebal
14320,Jalan Sempadan Parit Kasa Batu 3,Nibong Tebal
14320,Jalan Sempadan Sungai Bakau,Nibong Tebal
14320,Jalan Sempadan Sungai Star Batu 2,Nibong Tebal
14320,Jalan Sempadan,Nibong Tebal
14320,Jalan Sungai Acheh,Nibong Tebal
14320,Jalan Sungai Bakau,Nibong Tebal
14320,Jalan Sungai Chenaam,Nibong Tebal
14320,Kampung Kuyong,Nibong Tebal
14320,Lintang Chenaam,Nibong Tebal
14320,Lorong Chenaam,Nibong Tebal
14320,Parit Kasa,Nibong Tebal
14320,Sungai Ayer Hitam,Nibong Tebal
14320,Sungai Bakau,Nibong Tebal
14320,Sungai Chenaam,Nibong Tebal
14320,Taman Chenaam,Nibong Tebal
14320,Tingkat Chenaam (1 - 2),Nibong Tebal
14320,Titi Timbul,Nibong Tebal
14390,Kampung Balai Lama Sungai Kecil,Bandar Bahru
14390,Kampung Baru Sungai Buaya Sungai Kecil,Bandar Bahru
14390,Kampung Belakang Pekan Sungai Kecil,Bandar Bahru
14390,Kampung Besar Sungai Buaya Sungai Kecil,Bandar Bahru
14390,Kampung Keda Sungai Kecil Hilir,Bandar Bahru
14390,Kampung Masjid Sungai Kecil Hilir,Bandar Bahru
14390,Kampung Padang Sungai Kecil Hilir,Bandar Bahru
14390,Kampung Sungai Buaya,Bandar Bahru
14390,PPRT Kampung Keda,Bandar Bahru
14390,Pekan Sungai Kecil Hilir,Bandar Bahru
14390,Sungai Kecil Hilir,Bandar Bahru
14390,Sungai Kecil Kem,Bandar Bahru
14400,Ara Kuda,Kubang Semang
14400,Bukit Berangan Mk. 3,Kubang Semang
14400,Bukit Berangan,Kubang Semang
14400,"Bukit Indera Muda Mk. (3, 5)",Kubang Semang
14400,Bukit Indera Muda,Kubang Semang
14400,Dataran Seri Impian,Kubang Semang
14400,Guar Ipoh,Kubang Semang
14400,Guar Jering,Kubang Semang
14400,Guar Perahu,Kubang Semang
14400,Jalan Ara Kuda Mk. 19,Kubang Semang
14400,Jalan Guar Perahu (1 - 49),Kubang Semang
14400,Jalan Jaya,Kubang Semang
14400,Jalan Kampung Bukit Minyak,Kubang Semang
14400,Jalan Kampung Setompok Mk. 19,Kubang Semang
14400,Jalan Kampung Sireh,Kubang Semang
14400,Jalan Kampung Telok Wang Mk. 19,Kubang Semang
14400,Jalan Kubang Semang Mk. 5,Kubang Semang
14400,Jalan Kubang Semang Mk.20,Kubang Semang
14400,Jalan Kubang Semang,Kubang Semang
14400,Jalan Lunas,Kubang Semang
14400,Jalan Mengkuang Sekolah Mk. 19,Kubang Semang
14400,Jalan Mengkuang Titi Bawah Mk. 19,Kubang Semang
14400,Jalan Penanti,Kubang Semang
14400,Jalan Permai Jaya (1 - 2),Kubang Semang
14400,Jalan Seri Impian 1,Kubang Semang
14400,Jalan Seri Mengkuang,Kubang Semang
14400,Jalan Telok Wang Ara Kuda,Kubang Semang
14400,Kampung Bukit Berangan,Kubang Semang
14400,Kampung Guar Ipoh,Kubang Semang
14400,Kampung Guar Jering,Kubang Semang
14400,Kampung Guar Perahu,Kubang Semang
14400,Kampung Kepala Bukit,Kubang Semang
14400,Kampung Kuala Mengkuang Mk. 19,Kubang Semang
14400,Kampung Kuala Mengkuang Mk. 20,Kubang Semang
14400,Kampung Kubu,Kubang Semang
14400,Kampung Lalang,Kubang Semang
14400,Kampung Padang Buloh,Kubang Semang
14400,Kampung Padang Ibu,Kubang Semang
14400,Kampung Padang Tembusu,Kubang Semang
14400,Kampung Pelet,Kubang Semang
14400,Kampung Penanti Estet Mk. 19,Kubang Semang
14400,Kampung Penanti,Kubang Semang
14400,Kampung Petani Mk. 3,Kubang Semang
14400,Kampung Petani Mk. 5,Kubang Semang
14400,Kampung Petani,Kubang Semang
14400,Kampung Seberang,Kubang Semang
14400,Kampung Telok Wang,Kubang Semang
14400,Kampung Terus,Kubang Semang
14400,Kampung Tun Sardon Atas,Kubang Semang
14400,Kampung Tun Sardon,Kubang Semang
14400,Kuala Mengkuang,Kubang Semang
14400,Kubang Semang Mk. 3,Kubang Semang
14400,Kubang Semang Mk. 5,Kubang Semang
14400,Kubang Semang,Kubang Semang
14400,Kubang Ulu Atas Mk.20,Kubang Semang
14400,Kubang Ulu Mk.20,Kubang Semang
14400,Kubang Ulu,Kubang Semang
14400,Ladang Bukit Langkap,Kubang Semang
14400,Ladang Penanti,Kubang Semang
14400,Lorong Guar Perahu (2 - 12),Kubang Semang
14400,Lorong Mengkuang Indah (1 - 6),Kubang Semang
14400,Lorong Penanti (2 - 7),Kubang Semang
14400,Lorong Penanti Indah (1 - 9),Kubang Semang
14400,Lorong Permai Jaya (1 - 5),Kubang Semang
14400,Lorong Seri Mengkuang (1 - 20),Kubang Semang
14400,Lubok Batu,Kubang Semang
14400,Lubok Binjal,Kubang Semang
14400,Mengkuang Mak Sulong,Kubang Semang
14400,Mengkuang Titi,Kubang Semang
14400,Padang Buloh,Kubang Semang
14400,Padang Ibu,Kubang Semang
14400,Padang Tembusu (Guar Perahu),Kubang Semang
14400,Pekan Penanti Mk.20,Kubang Semang
14400,Pekan Penanti Mk.3,Kubang Semang
14400,Penanti,Kubang Semang
14400,Simpang Tiga Atas Mengkuang Titi Mk.19,Kubang Semang
14400,Simpang Tiga Atas Mengkuang Titi Mk.20,Kubang Semang
14400,Simpang Tiga Kubang Ulu Mk.20,Kubang Semang
14400,Sungai Tongkang,Kubang Semang
14400,Taman Guar Perahu,Kubang Semang
14400,Taman Penanti Indah,Kubang Semang
14400,Taman Permai Jaya,Kubang Semang
14400,Taman Seri Mengkuang,Kubang Semang
15000,Apartment Pelangi Mall Jalan Post Office Lama,Kota Bharu
15000,Bangunan AIA,Kota Bharu
15000,Bangunan MGU,Kota Bharu
15000,Hotel Juita Inn,Kota Bharu
15000,Hotel Raudah Jalan Maju,Kota Bharu
15000,Jalan Bazar Buluh Kubu,Kota Bharu
15000,Jalan Che Kadir,Kota Bharu
15000,Jalan Che Su 2,Kota Bharu
15000,Jalan Che Su,Kota Bharu
15000,Jalan Dato Pati Hilir Pasar,Kota Bharu
15000,Jalan Dato Pati,Kota Bharu
15000,Jalan Doctor,Kota Bharu
15000,Jalan Doktor,Kota Bharu
15000,Jalan Gajah Mati,Kota Bharu
15000,Jalan Hilir Masjid,Kota Bharu
15000,Jalan Hilir Pasar,Kota Bharu
15000,Jalan Hulu Pasar,Kota Bharu
15000,Jalan Ismail Hulu Pasar,Kota Bharu
15000,Jalan Ismail,Kota Bharu
15000,Jalan Langgar,Kota Bharu
15000,Jalan Maju,Kota Bharu
15000,Jalan Masjid Muhamaadi Kota Bharu,Kota Bharu
15000,Jalan Masjid,Kota Bharu
15000,Jalan Padang Garong,Kota Bharu
15000,Jalan Parit Dalam,Kota Bharu
15000,Jalan Pasar Buluh Kubu,Kota Bharu
15000,Jalan Pasar Lama,Kota Bharu
15000,Jalan Pendek,Kota Bharu
15000,Jalan Pintu Pong,Kota Bharu
15000,Jalan Post Office Lama,Kota Bharu
15000,Jalan Raja Muda,Kota Bharu
15000,Jalan Sri Maharaja,Kota Bharu
15000,Jalan Stesen Bas,Kota Bharu
15000,Jalan Suara Muda,Kota Bharu
15000,Jalan Sultan,Kota Bharu
15000,Jalan Sultanah Zainab,Kota Bharu
15000,Jalan Temenggong,Kota Bharu
15000,Jalan Tengku Bendahara,Kota Bharu
15000,Jalan Tengku Besar,Kota Bharu
15000,Jalan Tengku Chik,Kota Bharu
15000,Jalan Tengku Maharani Puteri,Kota Bharu
15000,Jalan Tengku Maharani,Kota Bharu
15000,Jalan Tok Hakim,Kota Bharu
15000,Jalan Tok Semian,Kota Bharu
15000,Kota Bharu Trade Center,Kota Bharu
15000,Lorong Gajah Mati,Kota Bharu
15000,Lorong Juita Inn,Kota Bharu
15000,Lorong Pintu Pong,Kota Bharu
15000,Lorong Tengku Maharani,Kota Bharu
15000,Lorong Tengku Yusuf,Kota Bharu
15000,Menang Intan Kondominium,Kota Bharu
15000,Menara Kota Bharu Center Jalan Padang Garong,Kota Bharu
15000,Pasar Majlis Pembadaran Kota Bharu,Kota Bharu
15000,Pasaraya Pantai Timur,Kota Bharu
15000,Pelangi Mall Jalan Post Office Lama,Kota Bharu
15000,Penanti,Kota Bharu
15000,Perkedaian Buluh Kubu,Kota Bharu
15000,Seksyen 9,Kota Bharu
15000,The Store Kelantan,Kota Bharu
15000,Wisma Yakin,Kota Bharu
15050,Arkid Beli Belah Jalan Hamzah,Kota Bharu
15050,Bangunan Kedai,Kota Bharu
15050,Berek Polis Jalan Sultan Ibrahim,Kota Bharu
15050,Flat Kampung Sireh,Kota Bharu
15050,Jalan Gajah Mati Kanan,Kota Bharu
15050,Jalan Gajah Mati Kiri,Kota Bharu
15050,Jalan Hamzah Kanan,Kota Bharu
15050,Jalan Hamzah Lama,Kota Bharu
15050,Jalan Hamzah,Kota Bharu
15050,Jalan Kampung Sireh Off Jalan Kota Darulnaim,Kota Bharu
15050,Jalan Kampung Sireh,Kota Bharu
15050,Jalan Kota Darulnaim Off Jalan Kuala Krai,Kota Bharu
15050,Jalan Raja Petani,Kota Bharu
15050,Jalan Sekolah Kadir Adabi,Kota Bharu
15050,Jalan Sultan Ibrahim Kanan,Kota Bharu
15050,Jalan Sultan Ibrahim Kiri,Kota Bharu
15050,Jalan Sultan Ibrahim,Kota Bharu
15050,Jalan Sultanah Zainab Kampung Sireh,Kota Bharu
15050,Jalan Zainab,Kota Bharu
15050,Jalan Zainal Abidin,Kota Bharu
15050,Kampung Baru Jalan Hamzah,Kota Bharu
15050,Kampung Baru Off Jalan Kuala Krai,Kota Bharu
15050,Kampung Bawah Lembah,Kota Bharu
15050,Kampung Kubor Kuda,Kota Bharu
15050,Kampung Limau Manis,Kota Bharu
15050,Kampung Sireh Bawah Lembah Hilir & Hulu,Kota Bharu
15050,Kampung Sireh Lorong Pak Nik,Kota Bharu
15050,Kampung Sireh,Kota Bharu
15050,Kolej Kejururawatan dan Kesihatan Masterskill Jalan Hamzah,Kota Bharu
15050,Lorong Haji Supian,Kota Bharu
15050,Lorong Hilir Kota Lama,Kota Bharu
15050,Lorong Istana Kota Lama,Kota Bharu
15050,Lorong Kak Timah Jalan Sultanah Zainab,Kota Bharu
15050,Lorong Kubor Kuda,Kota Bharu
15050,Lorong Minyak Gas,Kota Bharu
15050,Lorong Minyak Shell,Kota Bharu
15050,Lorong Nyior Raja Muda,Kota Bharu
15050,Lorong Puspa,Kota Bharu
15050,Lorong Raja Muda Hamzah,Kota Bharu
15050,Lorong Raja Petani (1 - 3),Kota Bharu
15050,Lorong Raja Petani,Kota Bharu
15050,Lorong Sekolah K.E.S,Kota Bharu
15050,Lorong Sekolah Kebangsaan Kampung Sireh,Kota Bharu
15050,Lorong Tukang Perak,Kota Bharu
15050,Lorong Tukey Pewn,Kota Bharu
15050,Perhentian Bas-Bas Ekspres Bawah Lembah,Kota Bharu
15050,Taman Fateh & Son,Kota Bharu
15050,Taman Limau Manis Timur & Barat,Kota Bharu
15050,Taman Limau Manis,Kota Bharu
15050,Tesco,Kota Bharu
15050,Wisma Hajah Habsah / DTC,Kota Bharu
15050,Wisma PKINK,Kota Bharu
15050,Wisma Soon Cheong,Kota Bharu
15100,Batu 8 - Batu 10 3/4 Jalan Pasir Mas Salor,Kota Bharu
15100,Belakang Masjid Pintu Geng,Kota Bharu
15100,Beta Hilir,Kota Bharu
15100,Betong 1 & 2,Kota Bharu
15100,Cabang Tiga Pendek,Kota Bharu
15100,Jalan Beta Hilir,Kota Bharu
15100,Jalan Chekeli,Kota Bharu
15100,Jalan Hilir Masjid Kampung Sireh,Kota Bharu
15100,Jalan Kampung Che Bee,Kota Bharu
15100,Jalan Kampung Sireh,Kota Bharu
15100,Jalan Kota Jelasing,Kota Bharu
15100,Jalan Pasir Kota,Kota Bharu
15100,Jalan Pasir Mas Salor Batu 7 3/4,Kota Bharu
